Лог очищен: 2026-05-21 17:55:22
2026-05-21 17:55:22.597 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=Weapon+grip+type HTTP/2.0" 200 None
2026-05-21 17:55:49.655 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_CityMerchant (type: AlienRace.AlienBackstoryDef, orig: Ratkin_CityMerchant), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.655 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Librarian (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Librarian), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.656 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Guardener (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Guardener), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.656 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Knight (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Knight), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.657 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_KnightCommander (type: AlienRace.AlienBackstoryDef, orig: Ratkin_KnightCommander), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.657 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Teacher (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Teacher), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.657 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Blacksmith (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Blacksmith), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.658 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Thief (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Thief), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.658 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Ambassador (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Ambassador), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.658 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Soldier (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Soldier), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.659 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Explorer (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Explorer), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.659 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Chef (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Chef), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.660 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_HandMaiden (type: AlienRace.AlienBackstoryDef, orig: Ratkin_HandMaiden), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.660 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Shooter (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Shooter), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.660 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Doctor (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Doctor), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.661 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_ArmySurgeon (type: AlienRace.AlienBackstoryDef, orig: Ratkin_ArmySurgeon), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.661 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_ConstructionWorker (type: AlienRace.AlienBackstoryDef, orig: Ratkin_ConstructionWorker), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.661 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Rich (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Rich), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.662 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Sister (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Sister), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.662 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Butcher (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Butcher), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.663 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_CityMaid (type: AlienRace.AlienBackstoryDef, orig: Ratkin_CityMaid), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.663 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Idol (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Idol), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.663 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Murderer (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Murderer), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.664 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Assistant (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Assistant), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.664 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Scientist (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Scientist), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.664 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Engineer (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Engineer), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.665 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Agriculturist (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Agriculturist), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.665 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_RatkinHunter (type: AlienRace.AlienBackstoryDef, orig: Ratkin_RatkinHunter), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.665 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Subject (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Subject), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.666 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Vagabond (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Vagabond), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.666 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Demoman (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Demoman), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.667 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_WildChild (type: AlienRace.AlienBackstoryDef, orig: Ratkin_WildChild), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.667 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_LandRat (type: AlienRace.AlienBackstoryDef, orig: Ratkin_LandRat), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.667 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_CountryKid (type: AlienRace.AlienBackstoryDef, orig: Ratkin_CountryKid), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.668 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_ShepherdBoy (type: AlienRace.AlienBackstoryDef, orig: Ratkin_ShepherdBoy), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleFemale', 'titleShort', 'titleShortFemale']

2026-05-21 17:55:49.668 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Orphan (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Orphan), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.669 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Student (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Student), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.669 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_LittleLibrarian (type: AlienRace.AlienBackstoryDef, orig: Ratkin_LittleLibrarian), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.669 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_GoldenSpoon (type: AlienRace.AlienBackstoryDef, orig: Ratkin_GoldenSpoon), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.670 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Bastard (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Bastard), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.670 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Successor (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Successor), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleFemale', 'titleShort', 'titleShortFemale']

2026-05-21 17:55:49.670 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_GuardenerStudent (type: AlienRace.AlienBackstoryDef, orig: Ratkin_GuardenerStudent), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.671 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_ChefStudent (type: AlienRace.AlienBackstoryDef, orig: Ratkin_ChefStudent), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.671 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_RomanyKid (type: AlienRace.AlienBackstoryDef, orig: Ratkin_RomanyKid), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.671 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_OfficerChild (type: AlienRace.AlienBackstoryDef, orig: Ratkin_OfficerChild), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.672 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_MerchantKid (type: AlienRace.AlienBackstoryDef, orig: Ratkin_MerchantKid), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.672 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_Kid (type: AlienRace.AlienBackstoryDef, orig: Ratkin_Kid), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.672 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_ServentChild (type: AlienRace.AlienBackstoryDef, orig: Ratkin_ServentChild), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.673 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_HumanAssistant (type: AlienRace.AlienBackstoryDef, orig: Ratkin_HumanAssistant), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.673 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_CityKid (type: AlienRace.AlienBackstoryDef, orig: Ratkin_CityKid), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']

2026-05-21 17:55:49.674 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:217 | Processing def: AlienRace.AlienBackstoryDef_Ratkin_SlaveKid (type: AlienRace.AlienBackstoryDef, orig: Ratkin_SlaveKid), relpath: AlienRace.AlienBackstoryDef\BackstoryDef.xml, fields: ['description', 'title', 'titleShort']
